
"Top Democrat Says Trump May Have Obstructed Justice, Based On His Own Tweets","Sen. Dianne Feinstein thinks ""we're beginning to see the putting together of a case"" against the president."
"Trump Attacks The FBI On Twitter, Urges Followers To Sue ABC News",Just another Sunday morning for the president on social media.
Trump Withdraws U.S. From UN Migrant And Refugee Compact,"The pact’s “global approach” was “simply not compatible with U.S. sovereignty,” said Nikki Haley, U.S. ambassador to the UN."
Senior Trump Transition Official Suggested Russia 'Threw' Election In Leaked Email: Report,"Trump's advisers worked to ease relations with Russia after the Obama administration imposed sanctions, according to the New York Times."
Dalai Lama Meets 'Old Trusted Friend' Barack Obama In India To Discuss World Peace,"The two met in New Delhi to discuss promoting peace and a ""sense of oneness"" in a divided world."
Bernie Sanders Warns GOP That America Is Waking Up To Giveaways For The Rich,"""Our vision, your vision, is gaining momentum all across this country,"" the Vermont senator told those gathered at a rally in Ohio on Saturday."
Mitch McConnell Walks Back Roy Moore Criticism,"""The voters of Alabama will make their choice,"" the Senate Republican leader says."
Beware Of The Average White Man,I am afraid of the truth about being male.
Barack Obama Appears To Zing Donald Trump With Twitter Followers Boast,"""I actually have more than other people who use it more often."""
"The GOP Tax Plan is A Major Assault in Their War Against Social Security, Medicare And Medicaid","Republican senators have just voted for their version of the Trump tax scam legislation, a huge giveaway to the super-wealthy"
Twitter Users Troll Donald Trump's Lawyer Over Comical Font Choice,"""Wanted to avoid using Failing Times New Roman..."""
Controversial Congressman Once Asked Why Terrorists Don’t Target The IRS and DMVs,Rep. Blake Farenthold appears to be the only congressman to use funds from an oversight office to settle a sex harassment claim.
"Carl Bernstein: It's Family vs. Family In Flynn, Trump Showdown","With Jared Kushner in the hot seat, Ivanka has pleaded for her father's help, the Watergate reporter says."
"Democrats Appalled By GOP's Long, Last-Minute Tax Bill With Handwritten Notes",“Trying to review the #GOPTaxScam but they are making hand-written changes to brand new text as we speak. Can anyone else read this?”
"Former New York Post Reporter On Trump: He Played 2 Sports, 'Golf And Lying'","Susan Mulcahy, formerly a gossip writer for the Post's Page Six, believes Trump would grow bored with his job if people stopped paying attention to him."
America Couldn't Be Much Less Excited About The GOP's Tax Plan,Although they don't seem to hate it as fervently as they did the effort to repeal the ACA.
Trump Says 'Absolutely No Collusion' With Russia After Michael Flynn Pleads Guilty,The former national security adviser may testify that a senior member of Trump's transition team told him to contact Russia about an upcoming United Nations vote.
Arctic Drilling Would (At Best) Recoup 0.075 Percent Of The Debt From GOP Tax Plan,“The Arctic Refuge isn’t a bank — drilling there won’t pay for the tax cuts the Senate just passed.”
Sen. Chuck Schumer Shames GOP Tax Bill: It's A 'Stunning Deception',"“If it creates jobs or loses them ― who knows? Certainly no one here."""
Democrats Call For Rep. Ruben Kihuen To Resign After Sexual Harassment Claim,The Nevadan's former campaign staffer told BuzzFeed she quit because he made unwanted advances.
Hillary Clinton Calls Senate Tax Bill 'Insulting Attack' On Americans,The bill was passed in Saturday's early morning hours.
Progressives Enjoy Wealth Of Good Options In Race To Succeed Key Chicago Congressman,But there are suspicions that retiring Rep. Luis Gutiérrez tried to tilt the contest.
Democrats Erupt In Anger After 'Corrupt' Tax Bill Passes The Senate,"""This corruption is hollowing out America's middle class & tearing down our democracy,"" Sen. Elizabeth Warren tweeted."
Here Are 6 Of The Most Radical Aspects Of The GOP Tax Bill,Congratulations to private schools!
Masterpiece Cakeshop: Part II -- Wedding Cakes  the First Amendment and the Supreme Court,"In my first piece on Masterpiece Cakeshop v. Colorado Civil Rights Commission, I addressed the free speech issue posed in"
Senate Passes Massive Tax Cuts For The Rich In Middle Of The Night,Wasn't this supposed to be for the middle class?
The 'Alt-Lite' White House Reporter Who Got Arrested At UConn Has A Heavily Racist Roadie,The former Proud Boy marched with white supremacists in Charlottesville.
Kellyanne Conway Under Federal Investigation After Ethics Complaint,"Conway slammed Alabama Senate candidate Doug Jones on national TV in violation of the Hatch Act, document argues."
Russian Trolls Linked Clinton To 'Satanic Ritual' In Fake News Campaign Push: Report,"The lies went into overdrive to influence the election, NBC News says."
Mike Flynn Wasn't Robert Mueller's 'Big Fish.' Why The Trump Team Should Be Worried.,Trump’s former national security adviser admitted lying to the FBI. Who’s next?
Ted Cruz Defends Roy Moore And Criticizes Al Franken In The Same Breath,"Cruz said there's ""a rich irony"" to watching Democrats deal with accusations against Franken."
Small Businesses Are An Afterthought In Senate Tax Fight,Senate Republicans are squabbling over relative tax benefits for the richest companies.
Former NSA Employee Admits Taking 'Highly Classified Information',Nghia Hoang Pho worked in an elite hacking unit.
Trump's Islamophobic Tweets Pissed Off Clinton Voters More Than Firing Up His Base,Fewer than half of Trump voters who saw the posts said they strongly approved.
People Really Appreciate The Irony Of Michael Flynn's 'Lock Her Up' Chant,"""Life comes at you fast."""
Mitch McConnell Says Republicans Have The Votes To Pass Tax Bill,"After the announcement, Sen. Jeff Flake said he would vote for the bill."
Trump White House Furiously Tries To Distance Itself From Michael Flynn,They are trying to shift the blame to Obama. Seriously.
Group Of Republicans Warn Against Plans To Drill In Fragile Arctic Wildlife Refuge,"“Any development footprint in the refuge stands to disrupt this fragile, critically important landscape,” the 12 House GOP lawmakers wrote."
An Abominable Massacre Of Poor Children's Futures,"The United States Congress and Trump administration are engaged in a morally abominable massacre of the hopes, dreams and"
British Lawmaker Uses Dumbledore's Words To Make Point About Donald Trump,"British Member of Parliament Sam Gyimah also said he was ""deeply uncomfortable"" about a possible Trump visit to the United Kingdom."
Republicans Rewrite Portions Of Tax Bill Hours Before Vote,"Problems with a tax increase ""trigger"" cause an eleventh-hour scramble."
James Comey Basks In The Glow Of Michael Flynn's Downfall,The former FBI director tweeted a Bible verse just after Flynn pleaded guilty.
Michael Flynn’s Guilty Plea Pulls Vice President Pence Closer To Russia Spotlight,"Pence has tried to distance himself, but he’s supposedly the reason Trump’s national security adviser got fired."
Donald Trump's Defense Of Michael Flynn Sure Didn't Age Well,"In March, Trump said Flynn should request immunity and the investigation was a ""witch hunt."""
Gig Economy Gives Child Support Scofflaws A Place To Hide,It’s easy for parents working in the gig economy to evade child support. State officials are searching for ways to track
The Republican Tax Plan Is A Christmas Gift To Big Business And The Rich,GOP lawmakers are planning an historic transfer of wealth that favors the privileged and squeezes the less-advantaged.
"Trump, Taxes And Moral Turpitude","Elect a clown, expect a circus."
UnFounding Father,Why we need to stare at you know who.
Jury Acquits Mexican Man In 2015 San Francisco Shooting Death,The case against Jose Ines Garcia Zarate became a rallying cry for President Donald Trump during his campaign for the White House.
Friday's Morning Email: Republicans Scramble To Save Their Tax Plan,A vote is still expected today.
Senate Grapples With Tax Cut Plan's Impact On Federal Deficit,The Republican lawmakers could move to a final vote late in the day.
Flynn’s Cooperation Agreement Could Bring Trump Down,Trump is running out of options to contain the damage Flynn can do to him. Let’s take a quick look at them.
The Last Time We Fought A Preemptive War In The Middle East,A history lesson for the Trump administration.
Senate Ethics Committee Opens Inquiry Into Al Franken Allegations,Several women have accused the senator of groping them.
Charlottesville Authorities Bungled Response To Far-Right Rally,An independent review published on Friday faulted law enforcement agencies for breakdowns in planning and coordination.
John Conyers' Lawyer Continues To Cast Doubt On Sexual Harassment Allegations,He said the congressman could decide within days if he'll remain in office.
Donald Trump Uses Kate Steinle Verdict To Push For Border Wall,"He called the decision ""a complete travesty of justice."""
Paul Ryan Struggles To Explain Why Trump Shouldn't Have To Resign Over Sexual Misconduct Claims,He said he's only focused on misconduct in Congress.
Jared Kushner Could Be The Next Domino To Fall In Mueller's Russia Probe,"Trump's son-in-law might have been at the center of an elaborate, multinational effort to undermine then-President Barack Obama."
"Blake Farenthold Used $84,000 In Taxpayer Money To Settle Sexual Harassment Claim, Politico Reports","Rep. Blake Farenthold told an aide he had ""wet dreams"" about his communications director, a lawsuit said."
Senate Republicans Don't Care If Their Tax Bill Is Unpopular,"The polls are wrong, the opposition is distorting the truth, and tax cuts are ""generally unpopular."""
"A Popular Voting Reform Could Add 22 Million Americans To The Rolls, Analysis Shows",Automatically registering voters instead of having them choose to register could have huge consequences.
Rex Tillerson Calls Reports Of His Ouster 'Laughable',"""The media has been speculating that I fired Rex Tillerson or that he would be leaving soon,"" Trump tweeted, ""FAKE NEWS!"""
Judge To Hear Defamation Case From Woman Accusing Trump Of Sexual Misconduct,Summer Zervos' attorney confirmed that oral arguments will take place over Trump's motion to dismiss the case.
Whoops! Trump Tweeted At The Wrong Theresa May,The mishap came amid a long day of controversial tweets from the president.
John McCain Announces Support For 'Far From Perfect' Tax Reform Bill,"The senator said in a statement that the bill's ""net effect on our economy would be positive."""
How Those Anti-Muslim Videos Probably Got Into Trump's Twitter Feed,"And the deeply troubling, bot-fueled surge of anti-Muslim activity on Twitter over the last year, as revealed by a new report."
"Roy Moore Tries, Fails To Heckle Jimmy Kimmel",The comedian replied with a zinger of his own.
State Dept. Warned That Trump's Anti-Muslim Tweets Could Endanger Embassies: Report,"The president was trying to ""elevate the conversation"" about terrorism, according to White House press secretary Sarah Huckabee Sanders."
Trump Completely Botches New York Times Attack Over Tax Bill Tweets,"""The president is mistaken,"" tweeted Clifford Levy, the paper's deputy managing editor."
Susan Collins: 'No Reason To Be Concerned' That Trump Is Unhinged,"But the Maine GOP senator says it's not ""helpful"" that he promotes racist conspiracy theories."
Donald Trump Makes Fun Of Asian Leaders Who Hosted Him,The president did his own imitation as he promoted GOP tax legislation.
Roy Moore Revives Anti-Gay Rhetoric In Deflecting Sexual Assault Allegations,"Moore accused the LGBT community of wanting to ""change our culture."""
John Conyers Accuser Breaks Silence: 'He Asked Me To Satisfy Him Sexually',"Marion Brown said she decided to break a non-disclosure agreement ""to stand up for all the women in the workforce that are voiceless."""
Roy Moore Co-Authored A 2011 Study Guide That Promoted 'Biblical Patriarchy',The course criticized women's suffrage and said women shouldn't hold political office.
Congress Members -- Shameless,"Congress has long exempted its own members from laws and regulations it imposed on all others. Most recently, this we-are"
How Democrats Should Solve Their Superdelegate Problem,"In December, the members of the Democrats’ “Unity Reform Commission” will make their recommendations to the Democratic Party"
Rep. Joe Barton Says He Won't Seek Re-Election In 2018,A sexually explicit photo of the Texas Republican recently surfaced.
Federal Judge Slams Trump Administration's 'Circular Reasoning' For Imprisoning U.S. Citizen Without Access To Lawyer,The judge ordered the government to tell her by 5 p.m. whether the prisoner has been advised of his rights and whether he has asked for a lawyer.
Democratic Consultants Are Salivating Over GOP Votes For Tax Plan,The TV spots write themselves.
Thursday's Morning Email: Inside Matt Lauer's Downfall,"Multiple reports detail the ""Today"" show star's history of sexual misconduct."
Columbus Hijacks New York Statue Commission Debate,"After neo-Nazi and alt-right celebrations of Confederate Civil War monuments in Charlottesville, Virginia in August, and"
Joe Biden Owes Anita Hill A Public Apology,He could use this moment to encourage other white men to be honest about their role in perpetuating immoral political structures.
"John Conyers' Attorney Points Fingers At Accusers, Says Congressman Won't Resign","""At the end of the day the congressman will rise and fall on his own merits,"" he said."
San Juan Mayor Carmen Yulín Cruz Rips ‘Bully’ And 'Big Mouth' Donald Trump,"“I hope he’s a better golf player than he is a president, because he surely isn’t a good president."""
"American ISIS Suspect Requested A Lawyer, Justice Department Admits In New Filing",The military has held the unnamed detainee for 2½ months without allowing access to legal counsel.
Trump Administration Is Illegally Denying Unnamed U.S. ISIS Suspect Access To Lawyers: ACLU,"The ACLU will argue that by keeping the suspect’s name a secret, the government is effectively denying him access to justice."
New Hampshire Republicans Are Pushing Another Measure Restricting Who Can Vote,"President Donald Trump has claimed widespread voter fraud lost him the election in the state, but has presented no evidence."
Report: Jared Kushner Met With Special Counsel To Talk About Michael Flynn And Russia,They both attended a meeting with Russian ambassador Sergey Kislyak.
Minister At Roy Moore Event Has History Of Covering For Accused Pedophile,The minister's eldest son was accused of abusing children at an orphanage run by the family.
"Loose Credit, Rust Belt Woes Lead To Foreclosure Uptick","In a worrisome signal for a hot heartland housing market, many midsize cities saw a bump in foreclosure starts in the third"
Trump Set To Gut 2 Protected Utah Monuments On Monday,"Bears Ears National Monument would lose its name, be cut by 85 percent and be split into two smaller sites, documents show."
"Experts Are Really, Really Worried About The State Of The 2020 Census","The Census Bureau faces budget shortfalls and is cutting back on testing. But an inaccurate count could have severe consequences, especially for people of color."
"Republicans Insist Tax Cuts Will Benefit Workers, But CEOs Have Other Plans",GOP lawmakers are placing faith in corporations to do “the right thing.”
Nancy Pelosi And Paul Ryan Call On Rep. John Conyers To Resign,"Earlier this week, Pelosi refused to say whether he should resign or whether she believed the women who have come forward with sexual misconduct allegations."
2 More Women Accuse Al Franken Of Sexual Misconduct,The accusers include an Army veteran who said he groped her and a former elected official who said he kissed her.
Trump Reportedly Once Bragged About 'First-Rate P***y',"The president, who has been accused by at least 16 women of sexual assault or harassment, has used the vulgar term before."
How The Federal Reserve Could Rain On Trump's Tax Cut Parade,"Even if the tax cuts boost growth, the central bank could slam the brakes."
"A Year After Trump's Carrier Deal, U.S. Companies Still Offshoring Plenty Of Jobs",The president said this kind of thing wouldn't happen anymore.
White House Plans To Replace Rex Tillerson With Mike Pompeo,Pompeo has long been considered a replacement for Tillerson.
Donald Trump Attacks China For Having 'No Impact On Little Rocket Man',"While offering no details of his own plan for North Korea, Trump has pinned much of the responsibility on China, which experts say will do little to solve the crisis."
"Trump Keeps Denying His Sexual Misconduct, But Calls Out Other Alleged Predators","He still claims all the women who accuse him are liars, and now reportedly says the ""Access Hollywood"" tape is fake."
"North Korea Is No Friend Of America, But That Doesn't Make It A Terrorist State","The designation is a matter of  not policy."
"Trump’s NOAA Pick Gets Climate Change, But Could Still Weaken Key Science Agency","Barry Myers, chief executive of AccuWeather, has previously pushed to privatize weather data."
Sarah Sanders Gleeful That CNN Won't Be A Guest At White House Christmas Party,"""Christmas comes early!"" wrote the White House press secretary."
The Toxic Tax Bill,"Behind closed doors, Republicans in the U.S. Senate are wheeling and dealing on a tax bill to complement the terrible one"
Hyping U.S. Missile Defense Capabilities Could Have Grave Consequences,"In response to North Korea’s latest ballistic missile test, which flew higher and farther than any of its previous launches"
"Senate Tax Bill Hurtles Toward Passage, Clears Another Procedural Vote","Lawmakers are advancing the bill as fast as they can, with some major policy questions unanswered."
Trump's ‘Pocahontas’ Punchline Ignores The Violence Native Women Face Every Day,The true story of Pocahontas is one of rape and abuse — which indigenous women still experience at alarming rates.
Sioux Leader To Trump: 'Leave The Office You Bought And Take Your Swamp Things With You',Harold Frazier said Trump should also apologize to the nation for his Pocahontas remarks.
Michigan Candidate Has An Idea How To End Harassment: Vote For Someone Without A Penis,Democrat Dana Nessel says she won't show her penis in a professional setting -- because she doesn't have one.
Roy Moore Accuser Writes Powerful Open Letter: 'Where Does Your Immorality End?',Leigh Corfman asked the Alabama Senate candidate to stop calling her a liar.
"GOP Goes For Win On Taxes, Consequences Be Damned",An entire year of legislative defeats has grated on the GOP. Their promised Affordable Care Act repeal failed – again and
Outside Spending Targets Wisconsin Sen. Tammy Baldwin,By Emma Leathley Outside spending against Democratic incumbent Sen. Tammy Baldwin of Wisconsin has so far exceeded the combined
Safeguarding America's Health System From Sabotage,"By Susan Blumenthal, M.D. and Alexis Boaz Despite months of Congress’ repeal and replace attempts and President Trump’s executive"
Why Cutting Historic Preservation Tax Credits Won't Be Easy,"As Republicans in Congress contemplate scrapping the federal historic preservation tax credit, recent experience in several"
Wednesday's Morning Email: Latest Missile Launch From North Korea Appears To Put Entire Continental U.S. In Range,Experts warn this is no longer a hypothetical.
Death And Taxes,"Despite its exclusive benefits for uber-wealthy Americans, a broad swath of the population still opposes repealing the estate tax. Why?"
Supreme Court Hears Arguments In Major Privacy Rights Case,Justice Sonia Sotomayor noted that most Americans “want to avoid Big Brother.”
"In White House, Flynn Pitched Nuclear Plan From Company He'd Advised: Reports",New details have emerged on how the former national security adviser allegedly lobbied for a foreign business deal.
Top House Dem Says John Conyers Should Resign If Allegations Are 'Founded',"""We all believe in due process, I hope,""  Minority Whip Steny Hoyer (D-Md.) said."
The Moral Obligation To Provide Sanctuary,We are living in a state of constant and overt racism under this administration. Still reeling from the decision to rescind
Dutch Embassy Feels Driven To Fact-Check Trump's Islamophobic Retweet,"Because ""facts do matter."""
Senate Republicans Could Pass Tax Bill By Week's End,They made major progress Tuesday.
Donald Trump Is Sabotaging His Own Wall Street-Friendly Agenda,"Democrats were lining up to help Trump lift bank regulations. But that was before his latest jab at ""Pocahontas."""
Roy Moore Criticizes Effort To Make Sure All Eligible Voters Can Vote In Alabama,His attack on registration clinics run by activists was egregiously misleading.
"Even With 'Fixes,' The GOP Tax Cut Plan Would Likely Damage Health Care",Fewer people would have insurance -- and more would struggle with medical bills.
The FBI's Major Crime Report Is Missing Critical Info And Experts Are Sounding The Alarm,The 2016 Crime in the United States report omits key data about homicides and drug arrests.
Roy Moore Backers Say George Soros Is Paying Women To Lie About Him,"Wait, what?"
James O'Keefe's Credibility Is On Trial As DOJ Seeks Felony Convictions For Trump Protesters,A video shot by Project Veritas takes center stage in the ongoing felony prosecution of six individuals caught up in a mass arrest on Inauguration Day.
Trump Retweets Inflammatory Islamophobic Videos,The tweets came from a British far-right leader with a history of spreading hoaxes.
Danish Prime Minister Gives Indonesia's President The Most Metal Diplomatic Gift Ever,🎸🎸🎸
A Brief History Of Donald Trump Stoking Islamophobia,"With a series of casual retweets, the president has once again spread anti-Muslim sentiment."
Asian-American Cops Sue California Police Department Over Discrimination,San Gabriel police officers allegedly used mock Asian accents to speak to colleagues and referred to residents as “f**king gooks.”
Senate Republicans Looking To Play 'Let's Make A Deal' On Tax Cuts,Will the holdouts actually hold out?
Kris Kobach Hit With Ethics Complaint Over Side Gig As Paid Breitbart Columnist,An ethics watchdog group wants the Department of Justice to investigate whether Kobach used his official position to advance his paid work.
GOP’s Ugly Secret: Tax Plan Would Force Quarter-Trillion Dollar Cut In Medicare,Not exactly what most Trump voters bargained for.
"Trump-Installed Consumer Agency Head Sets Hiring Freeze, Halts New Rules",Leandra English told reporters that “Mulvaney has no authority” at the agency.
Enough With The Death Raffles,It is akin to selling cigarettes to raise money for lung cancer research.
The GOP Tax Plan Is Nothing More Than Empty Promises For Working Families,Republican legislators are intentionally deceiving Americans about who foots the bill as they cut taxes for the rich.
Judge Leaves Mick Mulvaney In Place As Acting Director Of CFPB,A federal judge declined a request for an emergency restraining order to stop Mulvaney from taking on the position.
Keith Ellison Calls Out Proposed Minnesota Pipeline After Keystone XL Wins Approval,"The congressman urged state officials to think about climate change, pollution and Native American rights."
Elizabeth Warren Rallies Supporters Against Trump's Consumer Watchdog Appointment,Democrats want to turn the CFPB leadership battle into a referendum on the president’s professed populist agenda.
Trump Said He's 'Not Surprised' Democratic Leaders Bailed On Meeting,"Schumer and Pelosi refused to meet with Trump after he tweeted he didn't ""see a deal"" coming together."
Another Woman Accuses Democratic Rep. John Conyers Of Sexual Misconduct,"Deanna Maher, his former deputy chief of staff, says the veteran congressman inappropriately touched her and asked to have sex with her."
Roy Moore Says Sexual Misconduct Allegations Are 'Simply Dirty Politics',"The Alabama Senate candidate called the accusations ""malicious"" and ""false."""
"Schumer, Pelosi Cancel Meeting With Trump After He Says He Doesn’t ‘See A Deal’",Democratic leaders said they would negotiate with their Republican counterparts if the president isn’t serious about averting a government shutdown.
Rex Tillerson's State Department Reorganizer Resigns After Just 3 Months,She was there to help Tillerson slash budgets and push out diplomats.
Trump Speaks Out On North Korea Missile Launch,“It is a situation that we will handle.”
A Lump Of Coal For The Middle Class,"The tax reform bill that the Senate is rushing to pass this week has several flaws, but one is especially disappointing for"
Janet Yellen And Barack Obama’s Economy Is Looking Good,"As Congress debates plans to give even more money to the country’s richest people, it is worth briefly recounting where the"
"The U.S. Under-Invests In Energy Innovation, Asserts Former Energy Secretary Ernest Moniz","Solutions to the climate crisis are possible, asserts former U.S. Energy Secretary Dr. Ernest Moniz, but the nation needs"
Tuesday's Morning Email: The Battle For The Consumer Financial Protection Bureau Continues,The tale of two directors.
Twenty-First-Century American Populism (Or Putting Your Mouth Where Your Money Isn’t),"Trump's populist narrative is not likely to work, not for long anyway."
Democratic Congressman Luis Gutiérrez Won't Seek Re-Election,"The prominent pro-immigrant,  anti-Trump representative was first elected in 1992."
FCC Chair Says Twitter Has ‘Double Standard’ In Suspending Conservatives' Accounts,"Earlier this month, Twitter un-verified several white supremacists’ accounts."
Congress Shouldn’t Rub SALT In The Wound,Adding to the existing tax burden on the middle class by repealing the SALT deduction is a big step in the wrong direction.
Protesters Arrested For Interrupting Hearing Over Health Care Changes In GOP Tax Plan,"""Don't kill us; kill the bill."""
Another Democratic Lawmaker Calls On John Conyers To Resign,"“I believe these women, I see the pattern and there is only one conclusion,"" Rep. Pramila Jayapal said."
Nancy Pelosi Believes A John Conyers Accuser One Day After Being Wishy-Washy,"On Sunday, the House Democratic leader wouldn't say if the congressman should resign."
Gusher Economics?,Isn’t it time to stop talking about “trickle down economics” and come up with some new phrase?
Alec Baldwin Becomes 'Professor Of Trumpology' In Iowa Trump Roast,The actor also struck a serious tone with a call to action for Democrats.
'Access Hollywood' Shoots Down Trump: 'The Tape Is Very Real',"""He said every one of those words."""
A Starting Point For Understanding More About Our Gun Violence Epidemic,Our friends at The Trace have released a treasure-trove of data which should be used to set a new standard and direction
"#MeToo, And It’s Time For Change",This legislation would ensure members of Congress are subject to sexual harassment training and settlements are made public.
DOJ Lawyer Can't Guarantee Trump Won't Fire Bumped Leader Of Consumer Agency,Leandra English and Mick Mulvaney both claim to be the rightful acting head of the bureau.
Feds Use James O'Keefe Video In Felony Trial Of Trump Inauguration Protesters,"A video from the ""ultraconservative"" Project Veritas could play a key role in the ongoing felony trial of six arrested at inauguration demonstrations."
Deadly Greed: Alex Azar Must Not Be Confirmed,Donald Trump's nominee to replace Tom Price exemplifies the worst of revolving-door Washington.
What If?,An alternative strategy for 9/12/2001.
Why Americans Must Speak Out On Israel's Human Rights Abuses,The most common response to those who actively oppose Israel’s violations of human rights was encapsulated in a column in
Politicians Bash Donald Trump Over Use Of 'Pocahontas' Slur At Navajo Event,"""What Trump displayed today was an embarrassment to our values,"" said Tom Perez, chair of the Democratic National Committee."
Elizabeth Warren On CFPB Clash: Trump Keeps Choosing 'Big Banks' Over 'Working Families',The Massachusetts senator weighed in on the battle for leadership of the consumer protection agency she helped create.
Al Franken Says Regaining Public's Trust Starts With 'Going Back To Work Today',"The Minnesota senator told reporters Monday that he was “ashamed” of groping allegations against him, but would not resign."
The Duty To Disobey A Nuclear Launch Order,An order to use nuclear weapons ― except possibly in an extreme circumstance of self-defense when the survival of the nation is at stake ― would be an unlawful order.
Teachers Could Lose Tax Deduction For Pencils And Erasers,"Republicans in the House would scrap the writeoff, but their Senate counterparts would double it."
"Instead Of Deporting The Undocumented, President Trump Should Insure Them",Expanding health insurance would provide substantial benefits.
"Trump Will Not Campaign For Roy Moore In Alabama, White House Says",Trump has expressed implicit support for the alleged sexual predator.
"Instead Of Giving More Handouts To The Rich, We Should Tax Wealth",The GOP plan will only exacerbate the damaging effects of growing inequality.
"Cybersecurity Quest Sends States To Vets, Students And Women","Hiring and keeping qualified IT staffers, particularly cybersecurity experts, is a serious problem for states.   Internships"
Former Joint Chiefs Chairman: 'Sad Kelly Supports Trump No Matter What',"Generals in the White House could politicize the military, warns Michael Mullen."
Our Fatal American Obsession With Guns,"In the world of international affairs, a classic trade-off question is guns or butter. In domestic affairs in the United"
The 2018 Election And The Margin Of Theft,Democrats need a landslide in order to overcome GOP gerrymanders.
Former Trump Adviser Says He'd Rather See Doug Jones In Office Than 'Disaster' Roy Moore,"""I would break with the president on this,"" David Urban said."
Net Neutrality Is Not A Leftist Cause,There are people attempting to frame support for a free and open internet as a “leftist” cause. This is despite the fact
The Twenty-First-Century American Way Of War,"Cross-posted from TomDispatch.com Consider the latest news from America’s war zones, still spreading across the Greater Middle"
McCain To Hillary Clinton: 'You've Got To Move On',"Sen. John McCain, R-Ariz., says he understands why Hillary Clinton decided to write her campaign memoir, “What Happened,” which"
Monday's Morning Email: Everything You Need To Know About Prince Harry And Meghan Markle's Engagement,Let the countdown until the royal wedding begin.
Anthony Scaramucci Quits Tufts Board After Threatening To Sue College Paper,"""The Mooch"" argued that two opinion pieces in The Tufts Daily “contained several false and defamatory statements."""
What On Earth Do You Have To Do To Be Kicked Out Of Politics?,"""Short of [murder], I'm not sure there's anything you can say, 100 percent, that will kill off somebody's career."""
Top CFPB Official Sues Trump Administration As Showdown Over Agency Heats Up,Leandra English has sued the Trump administration over its appointment of Mick Mulvaney.
Mick Mulvaney To CFPB Staff: 'Disregard' Instructions From Ex-Chief's Appointed Acting Director,"""If you receive additional communications from her today... please inform the General Counsel,"" Mulvaney wrote in a memo."
Ivanka Trump Visits India Amid Criticism Of Clothing Line's Labor Practices,The first daughter's clothing line is manufactured entirely overseas — including in India.
Trump Brings Back 'Pocahontas' Slur Of Elizabeth Warren At Event For Native American Veterans,Warren said it’s “deeply unfortunate” the president couldn’t get through the event without “having to throw out a racial slur.”
Florida Could Be the GOP Waterloo in 2018 and 2020,"Florida is the most pivotal state in American  because it is a demographically evolving swing state with the fourth"
Mueller Ain't Going Away,"For the president, the hostile takeover of the MAGA mantra is the stuff of catastrophe."
Donald Trump Seems To Be Getting A Little Defensive About All His Golfing,Those tweets about Obama's golf habit aren't aging very well.
"Corporations Make Big Climate Promises Only To Retreat After A Few Years, Study Finds",Sustainable capitalism is basically an oxymoron.
The Forgotten History Of 'Fragging' In Vietnam,Senate candidate Roy Moore was reportedly among those officers targeted by their own men.
Barack Obama Congratulates Prince Harry And Meghan Markle On Engagement,Twitter LOVED his happy message to the couple.
Check Your White Privilege?,"The danger is that “white privilege” still comes across as an accusation, whether it is meant that way or not."
A Star Psychiatrist Swerves From Nuclear Armageddon To Climate Change,Robert Jay Lifton studied Nazi doctors and the threat of nuclear annihilation. But global warming changed everything.
Congressman Calls Trump 'An Idiot' For Using Egypt Mosque Attack To Promote Border Wall,Rep. Filemon Vela (D-Texas) slammed the president over his response to Friday's mass shooting that left more than 300 dead.
Lisa Bloom Calls On John Conyers To Release Accuser From Confidentiality Agreement,"The high-profile attorney said ""basic fairness and decency"" dictates that her client should be able to speak out."
Why We Should All Be Skeptics,"Whenever the people are well informed, they can be trusted with their own government; that whenever things get so far wrong"
The GOP's Extremist Agenda Is Making It Easy For Democrats To Stand Their Ground,Not even the politically vulnerable ones are afraid to defy Trump.
"Trump Stands By Roy Moore, As GOP Senators Keep Their Distance","Tim Scott of South Carolina says Moore needs to ""move on"" rather than seek a Senate seat."
Nancy Pelosi Won't Say If John Conyers Should Resign,She also would not affirm whether she believes the women who have accused the veteran Democratic congressman of sexual harassment.
12 Of John Conyers' Female Former Staffers Come To His Defense,"""Mr. Conyers was a gentleman and never behaved in a sexually inappropriate manner in our presence,"" the women wrote in a statement Sunday."
John Conyers Steps Down From Powerful House Committee Amid Sexual Harassment Allegations,The House Democrat continues to deny the multiple allegations.
"Carly Fiorina Slams Donald Trump, Lawmakers For Politicizing Sexual Misconduct","""Trump cares about a vote in the Senate -- no more, no less,"" Fiorina said about the president's implicit support for Roy Moore in the Alabama race."
"Fox News Is 'Much More Important' Than CNN, Trump Tweets","The dig follows a Justice Department lawsuit to block AT&T's merger with Time Warner, which owns CNN."
Mother Of Vegas Survivor Pleads With Lawmaker To Change Gun Laws,"“Our schools, hospitals, concert venues and churches are now all battlefields."""
Ex-Obama Photographer Trolls Trump With Past Time Covers Of Obama,"“Someone has a lot of catching up to do,” Pete Souza teased while showing a collection of past magazines."
The GOP Crusade Against Obamacare's Mandate Says A Lot About How The Party Changed,They were the ones who first put the idea on the agenda.
The Other Thanksgiving Turkey: The FCC's Stealth Net Neutrality Vote,"“There’s a $3.00 upcharge to read the Huffington Post?! When did they start charging?!” You might ask, indignantly, soon"
Donald Trump Might Be Right: Maybe Reunification Isn't The Best Policy For Korea,President Trump asked an important question.
